Wavelength(um),Transmittance,SEBSControl,05um,1um,2um,4um,8um
10.2,0.70711251,0.01737230443,0.03337814435,0.02932241027,0.03934930764,0.04505137782,0.04428146363
10.21,0.705689,0.01747411685,0.03412280903,0.02972709632,0.03940460558,0.04452350787,0.04357699861
10.22,0.705689,0.01735420288,0.03480779161,0.0301450128,0.03952492145,0.04392930209,0.04284998375
10.23,0.705689,0.01703511641,0.03533281916,0.0305386436,0.03978761759,0.04326864369,0.04210035777
10.24,0.70426549,0.01660271803,0.03568504591,0.03082634351,0.04014683183,0.04260752877,0.04137221588
10.25,0.70426549,0.0161859898,0.03596122642,0.03097919787,0.04049243794,0.04203419399,0.04064352508
10.26,0.70426549,0.01586200031,0.03629302346,0.03109410012,0.04075377009,0.04150466029,0.03989217104
10.27,0.69785969,0.01572376346,0.03675956379,0.0313354587,0.04097859366,0.0411294003,0.03922873312
10.28,0.69785969,0.01583707327,0.03737528211,0.03181843913,0.04128967869,0.0408423366,0.03869765272
10.29,0.693589155,0.01619731429,0.03813236186,0.03254290723,0.04177056743,0.04068772238,0.03838772162
10.3,0.693589155,0.01671592461,0.03903422918,0.0334259829,0.04241593638,0.04073189932,0.03816627671
10.31,0.693589155,0.01729762291,0.04009440047,0.0343680713,0.04317676543,0.04093067015,0.03827699916
10.32,0.69180977,0.01792646398,0.04129756404,0.03531413053,0.04402526358,0.04132808469,0.03849841858
10.33,0.69180977,0.01860687986,0.0425735266,0.03625837448,0.04493612801,0.04181358882,0.0387640556
10.34,0.69465679,0.01929586183,0.04379144334,0.037201252,0.04585777414,0.04229885926,0.03905175047
10.35,0.69465679,0.01985798979,0.0448109933,0.03809847364,0.04671641919,0.04269571498,0.0392066192
10.36,0.69465679,0.02018969944,0.04555236301,0.03885611231,0.04745586177,0.0429601924,0.03909599868
10.37,0.70035083,0.02029347613,0.04602827546,0.0393917698,0.04803911352,0.04302630541,0.03894110448
10.38,0.70035083,0.02021677294,0.04629403136,0.0396722016,0.04841759919,0.04302630541,0.03860910534
10.39,0.70035083,0.01996631664,0.04639789729,0.03971996401,0.04853854299,0.04287204172,0.03812196733
10.4,0.70177435,0.01948327314,0.04637945271,0.03959392018,0.04839108622,0.04240910852,0.03750162067
10.41,0.70177435,0.01880345525,0.04631445507,0.03939155398,0.04805073459,0.04181357866,0.03679215512
10.42,0.70319786,0.01808474277,0.04630962397,0.03923118034,0.04765785785,0.04110730674,0.03612656486
10.43,0.70319786,0.0175148297,0.04642863597,0.03918604984,0.04734050294,0.04048889051,0.03543830889
10.44,0.70319786,0.01716638639,0.04663786039,0.03923560513,0.04714525631,0.040024824,0.03481623555
10.45,0.70319786,0.01698985411,0.04684923517,0.03929798844,0.04702633289,0.03967109296,0.03421599952
10.46,0.70319786,0.01689704817,0.04700022023,0.03932431215,0.04689927385,0.0394720626,0.03377114225
10.47,0.70319786,0.01683819094,0.04709172117,0.03932409095,0.046729177,0.03927299151,0.03339285093
10.48,0.72241526,0.01682687187,0.04715425254,0.03932608178,0.04655817273,0.03927299151,0.0331479937
10.49,0.72241526,0.01686309242,0.04721239196,0.03933249665,0.04647013475,0.03927299151,0.03305894539
10.5,0.692521525,0.0169581653,0.04728873553,0.03934289307,0.04652326567,0.03927299151,0.03305894539
10.51,0.692521525,0.01709170446,0.04740696805,0.03938691055,0.04671820063,0.03927299151,0.03305894539
10.52,0.692521525,0.01725238056,0.04756707436,0.03948887296,0.04701272406,0.03927299151,0.03305894539
10.53,0.70960366,0.01742886756,0.04772364631,0.03962045765,0.04734028191,0.03949418161,0.03305894539
10.54,0.70960366,0.01761889504,0.0478085006,0.03972504942,0.04762979226,0.03956052337,0.03305894539
10.55,0.68540396,0.0178179322,0.04781420115,0.03981658498,0.04782954746,0.03973742962,0.03305894539
10.56,0.68540396,0.01799884058,0.04781595509,0.039994986,0.04794245283,0.03993640905,0.03321477993
10.57,0.68540396,0.01812771803,0.04790343038,0.04034240759,0.04800492848,0.04015744642,0.03328156617
10.58,0.68255694,0.01818649853,0.04807002895,0.04080235423,0.04804043911,0.0403342356,0.03341510788
10.59,0.68255694,0.01820684478,0.04818904283,0.04119210451,0.04801325804,0.04037843289,0.03334833702
10.6,0.68255694,0.01822266923,0.04811737253,0.04134376762,0.04785782835,0.04031213695,0.03328156617
10.61,0.6832687,0.01824753581,0.0478201143,0.0412234551,0.04754930557,0.04015744642,0.03308120747
10.62,0.6832687,0.01822266907,0.04737844399,0.04090196099,0.04713274266,0.03993640396,0.03281399589
10.63,0.69394503,0.01811189113,0.04688763257,0.04045641843,0.04669558688,0.03962686512,0.03250216273
10.64,0.69394503,0.01792421917,0.04637878231,0.03992401569,0.04630610522,0.03920661411,0.03216793925
10.65,0.69394503,0.01768222826,0.04583450733,0.03934442691,0.04598346548,0.03874191621,0.03183360801
10.66,0.6960803,0.017428866,0.04525936616,0.03879016633,0.04569103933,0.03823270508,0.03147685559
10.67,0.6960803,0.01716412299,0.04469487887,0.03832327881,0.04536840825,0.03778969288,0.0310976614
10.68,0.69679206,0.016878935,0.04416505259,0.03792926797,0.0449832178,0.0373908115,0.03062903896
10.69,0.69679206,0.01657554945,0.04364528021,0.03753132534,0.04455761448,0.03696958661,0.03009318849
10.7,0.69679206,0.01625847976,0.04308997025,0.03707867581,0.04413710504,0.03654817279,0.02949001732
10.71,0.69679206,0.01592997735,0.04247944018,0.03659986178,0.04372015246,0.03610438465,0.02895354958
10.72,0.69679206,0.01556736467,0.04182152834,0.03615543367,0.04324265383,0.03554935816,0.02848389835
10.73,0.69679206,0.01517060466,0.04112783915,0.03575032064,0.04264808948,0.03494957243,0.0280587759
10.74,0.69536854,0.01478502984,0.0404086816,0.03532371091,0.0419702199,0.03441612256,0.02770062943
10.75,0.69536854,0.01450596289,0.03970336094,0.03482624183,0.04131991228,0.03399359905,0.02734235924
10.76,0.6896745,0.01438569069,0.03908713968,0.03428226829,0.04079197379,0.03363764665,0.0269615489
10.77,0.6896745,0.01445150219,0.03863611653,0.03377470187,0.04039212705,0.03337059397,0.02671506149
10.78,0.6896745,0.01459899598,0.03836978498,0.03337170798,0.04006881265,0.03305894026,0.02651334494
10.79,0.68469221,0.01472831928,0.03823891592,0.03309233978,0.03978430276,0.03279172869,0.0263564302
10.8,0.68469221,0.01479410894,0.0381567531,0.03293091472,0.03953774783,0.03259127257,0.0263564302
10.81,0.678286405,0.01483040458,0.03802895396,0.03285809739,0.03931944366,0.03239077542,0.0263564302
10.82,0.678286405,0.01490299157,0.03779413078,0.03281088529,0.03908670717,0.03225707988,0.0263564302
10.83,0.678286405,0.01502547016,0.03745109821,0.03268282067,0.0387996905,0.03216794951,0.0263564302
10.84,0.66974534,0.01515700473,0.03706094141,0.03238675844,0.03846255324,0.03194507229,0.02619947933
10.85,0.66974534,0.01527038275,0.03671099818,0.03193413964,0.03812330608,0.03194507229,0.02613221467
